OrderID,CustomerID,ManagerID,Quantity,Price,Freight,OrderDate,ShippedDate
6980,DW50,man80,91,39.3,19.86,2020-08-14,2020-09-30
6981,FF94,man98,55,28.17,23.99,2020-08-28,2020-10-19
6982,GT18,man22,1,52.44,25.39,2020-09-13,2020-10-03
6983,EX07,man25,21,56.75,22.17,2020-09-02,2020-10-23
6984,RY56,man61,7,79.8,26.99,2020-08-10,2020-10-15
6985,DH94,man33,6,50.15,16.76,2020-09-20,2020-10-22
6986,NN77,man97,74,89.67,25.87,2020-09-05,2020-10-13
6987,XW14,man63,31,82.2,21.29,2020-08-07,2020-09-30
6988,GG68,man14,60,95.66,15.56,2020-09-01,2020-10-16
6989,ZQ18,man85,49,70.81,15.76,2020-08-06,2020-10-10
6990,WQ54,man91,83,23.59,12.55,2020-08-30,2020-10-11
6991,YM07,man85,39,41.6,20.59,2020-09-08,2020-10-13
6992,LR47,man74,69,42.43,25.71,2020-09-02,2020-10-18
6993,QG66,man94,27,20.74,27.33,2020-07-29,2020-10-17
6994,BN80,man07,15,75.7,21.15,2020-08-21,2020-10-24
6995,XE14,man75,10,58.96,20.7,2020-09-22,2020-10-12
6996,XX13,man98,36,91.18,18.57,2020-09-07,2020-10-08
6997,QP43,man41,68,66.72,11.36,2020-09-13,2020-10-12
6998,ZQ14,man21,53,91.64,11.28,2020-08-15,2020-10-11
6999,OC59,man33,60,45.93,26.8,2020-08-06,2020-10-25
7000,KU58,man02,20,58.82,25.85,2020-09-03,2020-10-23
7001,NJ40,man39,81,59.5,19.9,2020-08-04,2020-10-18
7002,SP99,man65,22,49.8,23.27,2020-08-26,2020-09-29
7003,DO50,man32,81,46.66,18.46,2020-08-09,2020-10-02
7004,IR39,man60,78,54.98,11.83,2020-09-07,2020-10-21
7005,FJ86,man22,77,50.2,15.7,2020-09-16,2020-10-15
7006,HE47,man07,55,87.5,27.2,2020-08-01,2020-10-13
7007,HK90,man96,14,50.43,14.57,2020-09-17,2020-10-26
7008,WN94,man03,84,27.42,14.09,2020-09-18,2020-10-16
7009,WK07,man33,63,71.66,24.16,2020-08-05,2020-10-12
7010,VH65,man63,1,53.65,13.65,2020-09-19,2020-10-17
7011,NU89,man96,39,58.79,14.95,2020-08-12,2020-10-19
7012,QJ41,man05,56,32.6,26.89,2020-09-17,2020-10-11
7013,SR94,man44,19,90.94,26.71,2020-08-10,2020-10-15
7014,ON51,man75,72,70.31,13.59,2020-07-28,2020-09-30
7015,PB04,man34,62,36.09,24.26,2020-09-03,2020-09-29
7016,CE45,man83,6,91.58,21.5,2020-09-24,2020-09-29
7017,LN47,man13,55,34.67,27.81,2020-08-08,2020-10-26
7018,WH69,man60,25,71.81,21.33,2020-08-01,2020-10-26
7019,AC87,man40,52,76.89,28.49,2020-09-16,2020-10-23
7020,SD53,man44,6,98.8,15.57,2020-09-18,2020-10-08
7021,MY17,man84,82,87.42,27.2,2020-09-01,2020-10-21
7022,LQ98,man06,73,76.48,21.42,2020-09-20,2020-10-06
7023,AM33,man20,87,25.84,28.62,2020-09-12,2020-10-17
7024,XS82,man24,6,58.04,12.69,2020-08-27,2020-10-07
7025,GH06,man81,65,40.83,19.18,2020-08-08,2020-09-29
7026,HD45,man73,18,55.32,29.22,2020-08-31,2020-10-18
7027,SW71,man76,57,77.28,23.84,2020-08-02,2020-10-23
7028,GP79,man36,54,39.2,18.3,2020-07-28,2020-10-09
7029,KW57,man82,4,64.05,25.39,2020-09-08,2020-10-19
7030,RX81,man79,12,45.7,17.2,2020-08-02,2020-10-19
7031,JO20,man49,70,91.18,21.88,2020-09-08,2020-10-05
7032,GT37,man88,22,59.99,21.66,2020-09-08,2020-10-06
7033,IJ19,man42,75,75.25,15.71,2020-09-02,2020-10-15
7034,DF10,man45,20,36.31,10.55,2020-08-24,2020-10-11
7035,GJ56,man71,38,91.8,22.53,2020-08-18,2020-10-20
7036,TK16,man78,99,40.61,27.23,2020-07-30,2020-10-03
7037,PJ62,man76,88,44.25,18.32,2020-09-17,2020-10-12
7038,SH84,man44,40,94.03,13.11,2020-08-09,2020-09-29
7039,JP28,man35,68,69.54,28.36,2020-08-07,2020-10-19
7040,HQ68,man91,74,87.36,25.36,2020-08-17,2020-10-25
7041,MM39,man70,89,65.09,29.77,2020-07-31,2020-10-02
7042,HL59,man01,55,81.75,25.36,2020-07-28,2020-10-18
7043,CF48,man27,21,88.68,27.45,2020-08-12,2020-10-14
7044,MU91,man85,17,35.74,23.17,2020-08-23,2020-10-04
7045,MS40,man46,59,81.22,13.43,2020-08-27,2020-10-21
7046,CQ32,man63,24,45.95,15.95,2020-08-11,2020-10-06
7047,XX64,man77,30,49.02,22.31,2020-08-01,2020-10-19
7048,DS46,man52,20,24.76,22.75,2020-08-17,2020-10-14
7049,KT28,man50,80,93.62,19.37,2020-08-28,2020-10-20
7050,BJ89,man50,60,32.05,12.3,2020-08-27,2020-09-30
7051,QJ64,man59,6,68.24,23.73,2020-08-24,2020-10-03
7052,GH05,man26,51,64.39,20.67,2020-08-11,2020-10-19
7053,WL17,man55,77,91.86,25.34,2020-08-17,2020-10-09
7054,OH42,man02,81,38.3,15.67,2020-08-29,2020-09-30
7055,UH36,man20,82,35.94,17.77,2020-08-22,2020-09-27
7056,OK23,man15,73,34.52,21.05,2020-08-15,2020-10-17
7057,QK80,man50,26,65.51,27.07,2020-09-23,2020-10-12
7058,LD82,man08,29,98.49,27.0,2020-08-26,2020-10-16
7059,CT27,man20,88,35.61,28.6,2020-08-06,2020-10-05
7060,JZ79,man11,42,61.16,11.86,2020-09-08,2020-10-16
7061,SL95,man45,27,32.97,10.56,2020-08-23,2020-10-23
7062,VP33,man25,99,90.65,21.16,2020-09-17,2020-09-29
7063,GK97,man94,49,97.01,11.67,2020-09-22,2020-10-16
7064,EE49,man07,26,42.75,16.99,2020-09-06,2020-10-09
7065,TK26,man71,82,49.58,12.47,2020-09-16,2020-10-13
7066,MS19,man30,15,62.79,17.21,2020-08-07,2020-10-22
7067,DK98,man18,8,44.95,29.68,2020-08-05,2020-10-14
7068,ZZ15,man98,47,92.78,11.38,2020-09-14,2020-10-10
7069,CQ82,man05,2,79.27,10.14,2020-09-06,2020-10-14
7070,WZ87,man94,80,65.61,17.75,2020-08-23,2020-09-27
7071,KG65,man01,16,86.57,17.16,2020-09-25,2020-10-05
7072,LA98,man00,8,69.36,12.55,2020-08-04,2020-10-26
7073,OK10,man83,82,52.61,16.53,2020-09-13,2020-10-07
7074,SV91,man17,89,45.93,27.91,2020-08-02,2020-10-20
7075,OI37,man79,19,29.06,17.92,2020-08-12,2020-10-15
7076,OH38,man53,62,64.14,25.01,2020-08-30,2020-10-02
7077,IP76,man45,86,33.15,22.19,2020-08-11,2020-10-22
7078,NM59,man81,67,24.63,24.0,2020-08-16,2020-10-19
7079,RS57,man72,94,49.88,11.21,2020-08-01,2020-09-27
7080,XE30,man70,36,28.23,21.24,2020-09-16,2020-10-26
7081,DB57,man65,37,72.19,17.27,2020-09-12,2020-10-23
7082,NV26,man33,13,74.73,20.43,2020-08-05,2020-10-13
7083,FS86,man53,43,68.44,24.11,2020-08-10,2020-10-21
7084,FD89,man76,50,20.12,22.66,2020-08-05,2020-09-26
7085,HN84,man45,82,36.8,26.43,2020-09-05,2020-10-07
7086,IE05,man47,25,47.37,23.85,2020-07-30,2020-10-19
7087,UN18,man05,27,66.2,19.65,2020-09-02,2020-10-18
7088,FY49,man24,60,77.74,11.1,2020-08-13,2020-10-25
7089,OE27,man92,85,49.98,13.98,2020-09-11,2020-10-15
7090,LS17,man64,14,62.46,15.93,2020-08-02,2020-10-23
7091,CA03,man88,27,28.2,19.19,2020-07-29,2020-10-15
7092,GU81,man25,67,39.16,22.13,2020-09-17,2020-09-30
7093,YC47,man03,23,81.8,17.04,2020-09-22,2020-10-23
7094,IK46,man34,38,97.12,14.52,2020-09-06,2020-10-25
7095,JW25,man20,99,48.92,27.1,2020-08-22,2020-10-15
7096,XM51,man64,33,70.85,24.85,2020-08-13,2020-10-03
7097,JQ80,man65,65,47.31,14.09,2020-09-13,2020-09-28
7098,XJ69,man40,80,58.65,22.61,2020-09-16,2020-10-09
7099,JQ95,man72,75,49.64,22.74,2020-09-16,2020-10-14
7100,WG14,man26,92,21.49,24.64,2020-09-05,2020-10-07
7101,ER07,man95,2,85.04,29.95,2020-08-15,2020-10-22
7102,TX38,man97,31,56.5,25.61,2020-07-29,2020-10-02
7103,LA53,man43,36,85.13,15.82,2020-08-12,2020-10-08
7104,TZ35,man23,37,55.4,11.24,2020-09-06,2020-09-30
7105,IT36,man21,10,27.05,27.29,2020-09-23,2020-10-22
7106,NA96,man06,42,92.17,24.69,2020-09-25,2020-09-28
7107,AE09,man27,47,89.07,20.86,2020-09-10,2020-10-08
7108,WK98,man80,80,50.28,29.12,2020-09-17,2020-10-16
7109,NI19,man52,29,53.75,17.05,2020-09-06,2020-10-17
7110,IX16,man91,56,22.51,11.47,2020-08-05,2020-10-25
7111,VI88,man24,66,65.6,15.45,2020-09-14,2020-10-10
7112,DY00,man13,76,52.7,23.18,2020-09-09,2020-10-22
7113,JF16,man45,96,70.62,17.02,2020-08-13,2020-10-21
7114,KQ53,man22,9,31.05,20.51,2020-09-25,2020-10-11
7115,AH67,man46,39,63.06,22.09,2020-08-13,2020-10-23
7116,MK58,man89,91,74.55,26.3,2020-09-21,2020-10-08
7117,KV71,man45,69,54.28,25.31,2020-09-20,2020-10-02
7118,NZ27,man52,77,44.38,24.17,2020-07-30,2020-09-29
7119,BL95,man50,23,88.52,10.66,2020-09-23,2020-10-06
7120,SP39,man69,37,66.98,26.99,2020-07-30,2020-10-02
7121,BQ45,man97,60,67.37,14.0,2020-08-13,2020-10-06
7122,XV67,man29,43,91.88,15.94,2020-09-11,2020-10-22
7123,PY71,man51,95,25.69,26.76,2020-08-30,2020-09-28
7124,EK56,man72,68,25.05,24.97,2020-09-08,2020-10-26
7125,EQ88,man18,14,88.49,11.35,2020-08-19,2020-09-27
7126,QA41,man49,78,24.6,11.98,2020-08-25,2020-10-11
7127,NK36,man28,20,98.78,12.04,2020-09-21,2020-10-10
7128,BC23,man91,23,43.93,25.82,2020-08-13,2020-10-10
7129,AV24,man47,25,25.67,23.78,2020-09-16,2020-10-18
7130,SO32,man79,1,34.06,16.34,2020-09-17,2020-10-09
7131,QJ74,man15,21,68.79,25.59,2020-08-10,2020-10-19
7132,KN62,man55,20,32.36,26.0,2020-09-22,2020-10-24
7133,UJ87,man22,4,82.26,15.47,2020-08-10,2020-10-02
7134,HL14,man14,88,37.74,16.92,2020-09-05,2020-09-27
7135,PX82,man45,56,50.22,21.76,2020-09-11,2020-10-13
7136,OO88,man29,40,93.27,21.79,2020-08-22,2020-10-18
7137,GS40,man76,20,58.57,27.06,2020-08-10,2020-10-07
7138,QM22,man29,46,46.02,26.25,2020-08-30,2020-10-03
7139,QH07,man34,42,98.62,27.51,2020-08-12,2020-10-02
7140,ES64,man14,8,66.1,29.54,2020-08-29,2020-10-07
7141,GB82,man52,92,96.93,25.22,2020-08-30,2020-10-16
7142,SN77,man26,34,67.44,25.08,2020-08-09,2020-10-07
7143,UP89,man57,49,38.39,23.23,2020-08-02,2020-10-20
7144,UT87,man22,33,59.94,29.74,2020-08-06,2020-10-23
7145,EO08,man90,10,58.05,27.44,2020-08-02,2020-10-12
7146,ER62,man88,3,68.47,27.02,2020-08-06,2020-10-19
7147,CE76,man96,87,52.83,19.28,2020-07-31,2020-10-13
7148,IC27,man24,4,25.21,22.93,2020-09-13,2020-10-23
7149,QI18,man70,25,68.56,25.48,2020-09-23,2020-10-22
7150,WI58,man50,5,97.51,26.29,2020-08-28,2020-09-27
7151,HG66,man70,66,47.38,28.84,2020-09-22,2020-10-17
7152,IF67,man87,14,25.26,27.81,2020-09-20,2020-10-22
7153,QD84,man01,82,22.78,11.12,2020-08-16,2020-10-23
7154,CU52,man87,36,64.3,15.12,2020-09-16,2020-10-22
7155,IA10,man74,49,67.03,15.25,2020-08-24,2020-10-06
7156,GJ01,man05,83,91.05,27.34,2020-08-20,2020-10-10
7157,HR86,man04,84,61.95,21.49,2020-09-08,2020-09-29
7158,LE85,man27,68,52.8,24.0,2020-08-14,2020-10-03
7159,NB81,man14,57,75.28,21.64,2020-08-07,2020-09-30
7160,PM04,man22,14,50.73,22.17,2020-07-31,2020-10-16
7161,NE97,man49,87,45.16,25.92,2020-07-28,2020-10-07
7162,GC07,man10,48,97.62,13.01,2020-09-23,2020-10-26
7163,SP94,man88,28,73.17,19.84,2020-09-11,2020-10-11
7164,KT38,man54,29,24.03,22.53,2020-09-25,2020-10-22
7165,TH37,man69,72,36.47,14.53,2020-09-12,2020-10-06
7166,KG27,man23,89,48.43,17.41,2020-08-16,2020-10-16
7167,ZM42,man26,8,64.91,13.36,2020-08-14,2020-10-15
7168,ZB25,man70,48,48.75,17.91,2020-09-18,2020-09-29
7169,OK50,man44,7,39.69,14.28,2020-09-25,2020-10-26
7170,GP74,man44,4,25.68,25.32,2020-08-07,2020-10-01
7171,UE62,man73,99,43.88,15.1,2020-08-26,2020-10-20
7172,CI60,man67,14,30.96,24.43,2020-09-20,2020-10-05
7173,KI60,man26,90,63.44,11.38,2020-08-31,2020-10-10
7174,UL08,man48,9,84.7,16.96,2020-09-02,2020-09-30
7175,AT32,man51,44,46.15,14.09,2020-08-05,2020-10-21
7176,FF47,man59,15,66.41,27.48,2020-08-18,2020-09-28
7177,TG35,man87,7,96.18,16.63,2020-08-11,2020-09-27
7178,ZY24,man89,14,29.79,25.34,2020-08-19,2020-10-06
7179,YT32,man64,47,92.96,13.18,2020-09-09,2020-10-08
7180,IS47,man07,84,60.08,20.98,2020-08-31,2020-10-14
7181,XS60,man83,20,84.89,15.78,2020-08-17,2020-10-03
7182,ZY08,man71,96,95.27,29.63,2020-08-06,2020-09-28
7183,FT59,man13,86,69.21,19.37,2020-09-15,2020-10-06
7184,KG06,man32,71,69.58,21.33,2020-08-07,2020-10-26
7185,CA61,man35,53,46.33,13.7,2020-08-31,2020-10-26
7186,IT46,man61,66,50.05,23.05,2020-09-21,2020-10-14
7187,UX18,man11,2,99.63,14.82,2020-09-03,2020-10-10
7188,AG00,man40,71,73.58,25.89,2020-08-19,2020-10-08
7189,ZR62,man37,17,27.07,18.65,2020-07-29,2020-10-21
7190,SP88,man35,87,97.62,14.35,2020-09-01,2020-10-17
7191,KE10,man39,67,86.66,21.81,2020-08-30,2020-10-09
7192,ZC61,man17,93,23.5,27.8,2020-09-05,2020-10-05
7193,XP08,man25,98,56.76,13.61,2020-08-20,2020-10-03
7194,NM08,man80,84,79.0,11.88,2020-08-19,2020-10-10
7195,HT47,man93,16,55.04,13.84,2020-09-03,2020-10-24
7196,MD51,man61,100,64.76,29.99,2020-09-13,2020-10-09
7197,ZC41,man86,59,22.59,11.3,2020-08-05,2020-10-15
7198,SD90,man62,62,35.02,13.98,2020-07-31,2020-09-28
7199,SR31,man06,31,91.05,27.84,2020-08-06,2020-10-13
7200,VI30,man08,82,57.95,24.98,2020-08-18,2020-10-17
7201,JN21,man62,92,44.39,26.65,2020-09-19,2020-10-14
7202,MN42,man64,47,63.74,18.39,2020-08-13,2020-10-11
7203,TY99,man98,60,85.44,11.72,2020-08-01,2020-10-25
7204,GP29,man76,89,47.5,16.79,2020-09-01,2020-10-23
7205,QJ63,man62,79,63.31,20.04,2020-08-16,2020-10-12
7206,DJ47,man49,37,24.97,12.12,2020-08-29,2020-10-04
7207,XJ60,man57,28,48.5,10.98,2020-09-13,2020-10-25
7208,DC67,man08,60,43.16,15.12,2020-08-12,2020-10-25
7209,FZ94,man28,68,36.86,13.82,2020-09-25,2020-10-15
7210,JQ88,man24,13,31.48,11.18,2020-09-14,2020-10-22
7211,SL80,man10,69,93.08,13.6,2020-09-16,2020-10-24
7212,ZH82,man47,24,49.95,15.58,2020-09-02,2020-10-22
7213,WC72,man63,36,68.46,27.37,2020-08-15,2020-10-01
7214,DM12,man46,34,36.02,21.19,2020-09-24,2020-10-17
7215,MR95,man77,38,27.45,26.67,2020-08-17,2020-10-25
7216,MB10,man78,13,46.62,18.27,2020-09-24,2020-09-28
7217,GP45,man94,81,36.93,12.02,2020-08-02,2020-09-28
7218,YE85,man85,68,80.81,22.59,2020-08-05,2020-09-27
7219,SF75,man11,73,51.95,18.6,2020-09-02,2020-10-19
7220,UO57,man96,72,24.25,24.64,2020-08-23,2020-10-10
7221,OD08,man49,53,79.23,14.85,2020-08-21,2020-10-04
7222,PE26,man81,18,37.87,29.45,2020-09-23,2020-10-14
7223,NM52,man23,60,35.0,12.71,2020-09-16,2020-10-01
7224,YE06,man69,96,86.52,14.96,2020-08-16,2020-10-16
7225,CH73,man60,80,39.74,17.77,2020-08-04,2020-10-02
7226,XJ07,man81,90,57.87,16.65,2020-09-17,2020-10-04
7227,DV32,man69,65,73.21,22.21,2020-09-23,2020-10-16
7228,KA45,man78,88,86.17,11.55,2020-08-06,2020-10-14
7229,BL91,man64,99,89.17,29.38,2020-08-08,2020-09-28
7230,EI10,man87,22,43.36,15.78,2020-08-03,2020-10-06
7231,QR66,man72,59,51.79,24.33,2020-08-27,2020-10-24
7232,KN63,man37,26,63.76,12.41,2020-08-25,2020-10-25
7233,QM98,man40,25,44.28,20.64,2020-08-02,2020-10-23
7234,MH32,man30,28,58.51,19.9,2020-08-12,2020-10-10
7235,YH49,man10,6,61.93,17.51,2020-08-21,2020-10-22
7236,HI26,man70,41,71.19,28.04,2020-08-25,2020-10-15
7237,YL61,man59,95,64.95,29.25,2020-09-06,2020-10-09
7238,DX40,man72,56,37.16,12.37,2020-08-02,2020-10-19
7239,OM21,man57,66,52.74,17.37,2020-08-07,2020-10-14
7240,EK74,man15,37,56.46,10.23,2020-09-19,2020-10-17
7241,KH43,man06,35,75.0,15.12,2020-08-25,2020-10-08
7242,CN75,man32,64,53.77,27.98,2020-08-23,2020-10-16
7243,XP19,man97,26,84.25,15.39,2020-07-29,2020-09-30
7244,DT01,man00,25,87.84,29.15,2020-08-16,2020-10-07
7245,YR38,man90,32,44.61,25.04,2020-09-11,2020-10-03
7246,BT88,man57,33,93.65,11.76,2020-09-26,2020-10-14
7247,HJ22,man43,25,71.11,15.89,2020-09-25,2020-10-26
7248,CN18,man88,15,66.66,19.48,2020-08-16,2020-09-29
7249,BL63,man70,60,87.72,21.35,2020-08-27,2020-10-05
7250,EL25,man34,81,70.21,12.3,2020-08-07,2020-10-14
7251,DG77,man87,28,54.76,17.49,2020-08-01,2020-10-02
7252,JZ38,man56,49,64.37,24.19,2020-08-03,2020-10-09
7253,ZF08,man89,32,81.43,19.48,2020-08-01,2020-10-20
7254,WY71,man94,82,69.17,29.54,2020-09-21,2020-09-30
7255,DE66,man18,13,74.66,17.18,2020-08-25,2020-10-06
7256,FU50,man94,96,87.64,11.71,2020-08-20,2020-10-19
7257,SP63,man23,97,82.41,14.8,2020-08-22,2020-10-19
7258,LL61,man01,86,42.17,18.85,2020-08-10,2020-10-22
7259,PO32,man69,42,67.25,28.25,2020-08-08,2020-10-04
7260,RJ15,man95,41,64.95,12.87,2020-08-13,2020-09-28
7261,UH62,man68,56,89.72,20.11,2020-09-13,2020-10-08
7262,WT01,man42,61,72.0,27.87,2020-09-13,2020-10-02
7263,IA86,man05,46,89.05,22.14,2020-08-06,2020-10-04
7264,FC30,man01,53,44.8,17.78,2020-08-03,2020-10-17
7265,OH97,man65,26,72.98,29.3,2020-09-04,2020-10-02
7266,KX14,man83,5,30.56,17.63,2020-08-20,2020-10-02
7267,YV13,man44,52,55.5,24.04,2020-08-31,2020-10-17
7268,GP84,man73,11,55.63,13.12,2020-09-11,2020-10-23
7269,DL91,man97,67,84.79,14.9,2020-09-06,2020-10-11
7270,NB50,man79,58,94.59,19.64,2020-08-23,2020-10-19
7271,QC79,man68,54,95.48,29.16,2020-09-03,2020-10-07
7272,CK26,man85,89,28.26,13.39,2020-09-03,2020-10-03
7273,ZR79,man73,79,85.95,15.11,2020-08-31,2020-10-22
7274,TR23,man17,98,91.68,12.78,2020-08-07,2020-10-23
7275,WU93,man14,78,67.92,19.35,2020-09-24,2020-10-23
7276,VP99,man09,99,92.59,26.65,2020-09-21,2020-10-01
7277,TW65,man60,73,98.77,18.58,2020-09-20,2020-10-03
7278,AR19,man07,50,21.95,10.06,2020-08-02,2020-10-16
7279,HY15,man49,15,50.3,21.69,2020-08-22,2020-10-15
7280,QJ38,man13,18,36.23,29.37,2020-08-18,2020-10-25
7281,HW08,man34,15,89.19,27.67,2020-09-14,2020-10-01
7282,VQ61,man53,76,82.69,29.36,2020-09-19,2020-10-09
7283,EP30,man58,59,34.9,19.58,2020-08-04,2020-09-29
7284,MD82,man84,56,76.99,28.19,2020-09-14,2020-10-12
7285,KJ37,man40,89,32.52,23.66,2020-09-25,2020-09-28
7286,PK58,man53,84,39.36,22.25,2020-09-10,2020-10-25
7287,OP74,man03,58,51.58,11.82,2020-08-25,2020-09-28
7288,JU54,man17,9,86.31,20.39,2020-09-24,2020-10-23
7289,KS10,man42,67,80.13,17.5,2020-08-11,2020-10-08
7290,UN32,man73,82,88.25,26.64,2020-08-27,2020-10-09
7291,BK14,man13,85,29.28,22.87,2020-09-09,2020-10-18
7292,GF98,man87,98,78.25,29.76,2020-08-01,2020-10-16
7293,EY65,man37,67,45.74,13.37,2020-09-01,2020-10-17
7294,PB60,man38,59,51.36,11.54,2020-09-14,2020-10-04
7295,RL48,man78,55,49.67,26.2,2020-08-29,2020-10-22
7296,FX75,man25,66,45.05,20.03,2020-08-14,2020-10-09
7297,SA88,man85,49,81.79,28.58,2020-08-25,2020-10-08
7298,VI13,man44,67,76.2,12.94,2020-09-14,2020-10-03
7299,CY18,man31,28,48.51,15.13,2020-08-21,2020-10-15
7300,MF10,man90,4,63.45,11.02,2020-09-10,2020-10-09
7301,AV64,man38,76,59.82,10.97,2020-08-27,2020-10-22
7302,WP66,man74,94,69.76,27.84,2020-08-04,2020-10-16
7303,RJ92,man66,10,51.96,22.14,2020-09-09,2020-10-24
7304,TB73,man93,57,30.96,27.43,2020-08-25,2020-09-29
7305,DG75,man05,36,72.64,20.2,2020-09-20,2020-10-08
7306,JE42,man16,66,50.33,24.04,2020-09-21,2020-10-04
7307,KH35,man62,85,20.82,13.86,2020-08-27,2020-10-04
7308,ZG07,man70,89,40.93,13.14,2020-08-26,2020-10-18
7309,YT65,man20,7,82.9,21.57,2020-08-13,2020-10-06
7310,UI48,man39,66,22.4,25.02,2020-08-01,2020-10-06
7311,EE97,man51,42,43.54,17.49,2020-09-06,2020-10-24
7312,AH01,man40,54,49.26,14.2,2020-08-20,2020-10-06
7313,RZ29,man78,20,21.12,29.8,2020-08-22,2020-10-16
7314,GL80,man57,35,32.75,13.28,2020-09-02,2020-10-12
7315,EN96,man71,93,84.8,21.67,2020-08-14,2020-10-05
7316,WI58,man13,76,44.19,18.19,2020-08-28,2020-09-29
7317,OF05,man76,19,90.76,20.99,2020-09-20,2020-10-24
7318,VX13,man11,9,45.7,11.21,2020-08-29,2020-10-12
7319,WI65,man70,90,25.72,24.6,2020-09-16,2020-10-02
7320,YJ79,man53,73,40.74,25.38,2020-09-02,2020-10-06
7321,RT32,man68,82,29.29,23.77,2020-07-28,2020-10-20
7322,FN39,man35,63,28.11,12.05,2020-09-17,2020-10-05
7323,MB31,man53,80,22.3,23.7,2020-08-26,2020-10-23
7324,FF11,man71,28,47.84,19.26,2020-09-23,2020-10-21
7325,ZA35,man00,38,26.33,18.58,2020-08-08,2020-10-12
7326,EE12,man66,32,22.38,15.91,2020-07-30,2020-09-30
7327,MQ61,man59,95,71.2,16.97,2020-09-05,2020-10-06
7328,ZK94,man37,10,79.51,16.25,2020-08-28,2020-10-25
7329,NO54,man52,89,75.42,14.78,2020-09-15,2020-10-24
7330,OD68,man63,55,81.98,27.88,2020-08-31,2020-09-30
7331,LX43,man16,34,71.74,14.17,2020-08-01,2020-10-12
7332,UJ76,man44,53,47.91,14.33,2020-08-17,2020-10-03
7333,IO30,man08,15,48.2,15.49,2020-09-05,2020-10-20
7334,LM94,man01,77,57.87,25.97,2020-09-14,2020-10-18
7335,NP70,man28,40,48.88,24.46,2020-09-25,2020-10-05
7336,WH21,man83,66,35.0,11.29,2020-09-06,2020-10-15
7337,VC98,man78,50,55.24,19.85,2020-08-11,2020-09-29
7338,VA41,man79,78,95.86,13.54,2020-09-13,2020-10-14
7339,JO57,man30,84,76.9,19.77,2020-09-22,2020-10-15
7340,EZ24,man19,87,22.72,12.46,2020-09-20,2020-10-18
7341,CE58,man43,84,85.37,18.97,2020-09-10,2020-10-01
7342,GU17,man63,79,67.05,19.24,2020-09-16,2020-09-28
7343,WD65,man54,32,47.63,26.12,2020-08-01,2020-10-23
7344,GS88,man75,94,53.04,14.56,2020-09-02,2020-09-26
7345,TW21,man08,50,63.06,27.07,2020-09-16,2020-10-19
7346,XR95,man22,26,52.38,10.74,2020-09-26,2020-10-02
7347,MW58,man30,64,51.04,24.83,2020-08-12,2020-09-27
7348,QG74,man06,90,77.59,28.57,2020-09-18,2020-10-16
7349,ZX21,man01,7,47.8,11.67,2020-08-01,2020-10-10
7350,QE52,man79,26,33.96,22.44,2020-08-04,2020-10-12
7351,XP39,man32,11,44.44,20.85,2020-09-09,2020-10-13
7352,PS28,man13,36,28.54,14.48,2020-07-28,2020-10-15
7353,JU22,man36,95,43.94,12.08,2020-09-20,2020-10-05
7354,UM23,man54,74,65.13,17.88,2020-09-17,2020-10-04
7355,IN73,man98,17,53.44,12.65,2020-08-13,2020-10-08
7356,EI86,man13,27,77.09,24.6,2020-08-20,2020-10-20
7357,FG27,man73,90,79.85,11.55,2020-08-15,2020-09-26
7358,VK18,man41,29,51.91,12.23,2020-08-13,2020-10-08
7359,WM79,man88,24,36.57,19.76,2020-09-01,2020-10-25
7360,YP30,man11,52,72.23,12.38,2020-08-22,2020-10-20
7361,TQ80,man73,45,23.6,12.1,2020-09-09,2020-10-26
7362,FP41,man34,18,44.33,12.12,2020-07-30,2020-10-06
7363,KT04,man69,14,76.52,20.62,2020-08-23,2020-10-19
7364,DQ93,man66,66,32.07,12.74,2020-09-13,2020-09-28
7365,PJ42,man29,68,54.16,15.34,2020-09-05,2020-10-11
7366,RD19,man28,10,82.33,24.3,2020-09-12,2020-10-05
7367,DG66,man08,33,94.17,26.66,2020-09-17,2020-09-28
7368,SN10,man68,25,56.25,15.18,2020-09-12,2020-10-11
7369,PC79,man89,66,62.01,21.41,2020-08-08,2020-10-26
7370,JX95,man01,33,72.49,22.4,2020-08-21,2020-10-25
7371,DP96,man20,22,96.48,26.06,2020-09-14,2020-10-19
7372,IL34,man23,53,27.53,28.36,2020-09-26,2020-10-21
7373,XG95,man73,62,47.78,22.16,2020-09-14,2020-09-28
7374,UQ05,man98,7,39.64,16.0,2020-09-23,2020-10-04
7375,ZR02,man08,9,35.41,20.39,2020-07-30,2020-10-11
7376,AC68,man79,89,64.79,22.71,2020-08-30,2020-10-05
7377,PU27,man55,90,69.76,18.22,2020-09-03,2020-10-03
7378,WU13,man51,7,91.46,18.86,2020-09-01,2020-10-19
7379,CV71,man27,82,43.62,11.84,2020-09-21,2020-10-26
7380,EX81,man69,94,84.56,21.69,2020-07-30,2020-10-08
7381,GR07,man40,91,71.78,20.61,2020-08-28,2020-10-17
7382,FM07,man19,80,54.89,23.27,2020-08-07,2020-09-30
7383,YQ36,man47,7,89.87,14.21,2020-08-12,2020-10-23
7384,VF75,man48,78,81.44,12.41,2020-08-27,2020-10-02
7385,XH40,man64,6,76.14,29.63,2020-07-30,2020-10-03
7386,IT04,man96,81,57.29,27.23,2020-09-23,2020-10-08
7387,LY53,man23,43,31.48,17.28,2020-08-26,2020-10-10
